source,team_slug,team_name,name,slug,position,club,date_of_birth,nationality,source_url,matched_player_id,matched_player_name,match_confidence,status,notes
Wikipedia,south-korea,South Korea,Jens Castrop,jens-castrop,DF,Borussia Mönchengladbach,"( 2003-07-29 ) July 29, 2003 (aged 22)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Jens Castrop | ( 2003-07-29 ) July 29, 2003 (aged 22) | 5 | 0 | Borussia Mönchengladbach"
Wikipedia,south-korea,South Korea,Lee Ki-hyuk,lee-ki-hyuk,DF,Gangwon FC,"( 2000-07-07 ) July 7, 2000 (aged 25)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Lee Ki-hyuk | ( 2000-07-07 ) July 7, 2000 (aged 25) | 1 | 0 | Gangwon FC"
Wikipedia,south-korea,South Korea,Lee Jae-sung,lee-jae-sung,MF,Mainz 05,"( 1992-08-10 ) August 10, 1992 (aged 33)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Lee Jae-sung | ( 1992-08-10 ) August 10, 1992 (aged 33) | 103 | 15 | Mainz 05"
Wikipedia,south-korea,South Korea,Hwang Hee-chan,hwang-hee-chan,MF,Wolverhampton Wanderers,"( 1996-01-26 ) January 26, 1996 (aged 30)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Hwang Hee-chan | ( 1996-01-26 ) January 26, 1996 (aged 30) | 77 | 16 | Wolverhampton Wanderers"
Wikipedia,south-korea,South Korea,Hwang In-beom,hwang-in-beom,MF,Feyenoord,"( 1996-09-20 ) September 20, 1996 (aged 29)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Hwang In-beom | ( 1996-09-20 ) September 20, 1996 (aged 29) | 71 | 6 | Feyenoord"
Wikipedia,south-korea,South Korea,Lee Kang-in,lee-kang-in,MF,Paris Saint-Germain,"( 2001-02-19 ) February 19, 2001 (aged 25)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Lee Kang-in | ( 2001-02-19 ) February 19, 2001 (aged 25) | 46 | 11 | Paris Saint-Germain"
Wikipedia,south-korea,South Korea,Paik Seung-ho,paik-seung-ho,MF,Birmingham City,"( 1997-03-17 ) March 17, 1997 (aged 29)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Paik Seung-ho | ( 1997-03-17 ) March 17, 1997 (aged 29) | 25 | 3 | Birmingham City"
Wikipedia,south-korea,South Korea,Kim Jin-gyu,kim-jin-gyu,MF,Jeonbuk Hyundai Motors,"( 1997-02-24 ) February 24, 1997 (aged 29)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Kim Jin-gyu | ( 1997-02-24 ) February 24, 1997 (aged 29) | 20 | 3 | Jeonbuk Hyundai Motors"
Wikipedia,south-korea,South Korea,Lee Dong-gyeong,lee-dong-gyeong,MF,Ulsan HD,"( 1997-09-20 ) September 20, 1997 (aged 28)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Lee Dong-gyeong | ( 1997-09-20 ) September 20, 1997 (aged 28) | 16 | 3 | Ulsan HD"
Wikipedia,south-korea,South Korea,Bae Jun-ho,bae-jun-ho,MF,Stoke City,"( 2003-08-21 ) August 21, 2003 (aged 22)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Bae Jun-ho | ( 2003-08-21 ) August 21, 2003 (aged 22) | 12 | 2 | Stoke City"
Wikipedia,south-korea,South Korea,Eom Ji-sung,eom-ji-sung,MF,Swansea City,"( 2002-05-09 ) May 9, 2002 (aged 24)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Eom Ji-sung | ( 2002-05-09 ) May 9, 2002 (aged 24) | 8 | 2 | Swansea City"
Wikipedia,south-korea,South Korea,Yang Hyun-jun,yang-hyun-jun,MF,Celtic,"( 2002-05-25 ) May 25, 2002 (aged 24)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Yang Hyun-jun | ( 2002-05-25 ) May 25, 2002 (aged 24) | 8 | 0 | Celtic"
Wikipedia,south-korea,South Korea,Son Heung-min ( captain ),son-heung-min-captain,FW,Los Angeles FC,"( 1992-07-08 ) July 8, 1992 (aged 33)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Son Heung-min ( captain ) | ( 1992-07-08 ) July 8, 1992 (aged 33) | 142 | 54 | Los Angeles FC"
Wikipedia,south-korea,South Korea,Cho Gue-sung,cho-gue-sung,FW,Midtjylland,"( 1998-01-25 ) January 25, 1998 (aged 28)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Cho Gue-sung | ( 1998-01-25 ) January 25, 1998 (aged 28) | 42 | 10 | Midtjylland"
Wikipedia,south-korea,South Korea,Oh Hyeon-gyu,oh-hyeon-gyu,FW,Beşiktaş,"( 2001-04-12 ) April 12, 2001 (aged 25)",South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Oh Hyeon-gyu | ( 2001-04-12 ) April 12, 2001 (aged 25) | 26 | 6 | Beşiktaş"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Nikola Vasilj,nikola-vasilj,GK,FC St. Pauli,"( 1995-12-02 ) December 2, 1995 (aged 30)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Nikola Vasilj | ( 1995-12-02 ) December 2, 1995 (aged 30) | 25 | 0 | FC St. Pauli"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Martin Zlomislić,martin-zlomislic,GK,Rijeka,"( 1998-08-16 ) August 16, 1998 (aged 27)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Martin Zlomislić | ( 1998-08-16 ) August 16, 1998 (aged 27) | 2 | 0 | Rijeka"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Osman Hadžikić,osman-hadzikic,GK,Slaven Belupo,"( 1996-03-12 ) March 12, 1996 (aged 30)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Osman Hadžikić | ( 1996-03-12 ) March 12, 1996 (aged 30) | 0 | 0 | Slaven Belupo"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Sead Kolašinac,sead-kolasinac,DF,Atalanta,"( 1993-06-20 ) June 20, 1993 (aged 32)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Sead Kolašinac | ( 1993-06-20 ) June 20, 1993 (aged 32) | 64 | 0 | Atalanta"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Dennis Hadžikadunić,dennis-hadzikadunic,DF,Sampdoria,"( 1998-07-09 ) July 9, 1998 (aged 27)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Dennis Hadžikadunić | ( 1998-07-09 ) July 9, 1998 (aged 27) | 30 | 0 | Sampdoria"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Amar Dedić,amar-dedic,DF,Benfica,"( 2002-08-18 ) August 18, 2002 (aged 23)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Amar Dedić | ( 2002-08-18 ) August 18, 2002 (aged 23) | 26 | 1 | Benfica"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Nikola Katić,nikola-katic,DF,Schalke 04,"( 1996-10-10 ) October 10, 1996 (aged 29)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Nikola Katić | ( 1996-10-10 ) October 10, 1996 (aged 29) | 15 | 1 | Schalke 04"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Tarik Muharemović,tarik-muharemovic,DF,Sassuolo,"( 2003-02-28 ) February 28, 2003 (aged 23)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Tarik Muharemović | ( 2003-02-28 ) February 28, 2003 (aged 23) | 12 | 1 | Sassuolo"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Nihad Mujakić,nihad-mujakic,DF,Gaziantep,"( 1998-04-15 ) April 15, 1998 (aged 28)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Nihad Mujakić | ( 1998-04-15 ) April 15, 1998 (aged 28) | 10 | 1 | Gaziantep"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Stjepan Radeljić,stjepan-radeljic,DF,Rijeka,"( 1997-09-05 ) September 5, 1997 (aged 28)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Stjepan Radeljić | ( 1997-09-05 ) September 5, 1997 (aged 28) | 4 | 0 | Rijeka"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Nidal Čelik,nidal-celik,DF,Lens,"( 2006-07-17 ) July 17, 2006 (aged 19)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Nidal Čelik | ( 2006-07-17 ) July 17, 2006 (aged 19) | 0 | 0 | Lens"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Amir Hadžiahmetović,amir-hadziahmetovic,MF,Hull City,"( 1997-03-08 ) March 8, 1997 (aged 29)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Amir Hadžiahmetović | ( 1997-03-08 ) March 8, 1997 (aged 29) | 34 | 0 | Hull City"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Benjamin Tahirović,benjamin-tahirovic,MF,Brøndby,"( 2003-03-03 ) March 3, 2003 (aged 23)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Benjamin Tahirović | ( 2003-03-03 ) March 3, 2003 (aged 23) | 26 | 2 | Brøndby"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Armin Gigović,armin-gigovic,MF,Young Boys,"( 2002-04-06 ) April 6, 2002 (aged 24)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Armin Gigović | ( 2002-04-06 ) April 6, 2002 (aged 24) | 18 | 1 | Young Boys"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Dženis Burnić,dzenis-burnic,MF,Karlsruher SC,"( 1998-05-22 ) May 22, 1998 (aged 28)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Dženis Burnić | ( 1998-05-22 ) May 22, 1998 (aged 28) | 18 | 0 | Karlsruher SC"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Ivan Bašić,ivan-basic,MF,Astana,"( 2002-04-30 ) April 30, 2002 (aged 24)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Ivan Bašić | ( 2002-04-30 ) April 30, 2002 (aged 24) | 15 | 0 | Astana"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Esmir Bajraktarević,esmir-bajraktarevic,MF,PSV Eindhoven,"( 2005-03-10 ) March 10, 2005 (aged 21)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Esmir Bajraktarević | ( 2005-03-10 ) March 10, 2005 (aged 21) | 14 | 1 | PSV Eindhoven"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Amar Memić,amar-memic,MF,Viktoria Plzeň,"( 2001-01-20 ) January 20, 2001 (aged 25)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Amar Memić | ( 2001-01-20 ) January 20, 2001 (aged 25) | 11 | 1 | Viktoria Plzeň"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Ivan Šunjić,ivan-sunjic,MF,Pafos,"( 1996-10-09 ) October 9, 1996 (aged 29)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Ivan Šunjić | ( 1996-10-09 ) October 9, 1996 (aged 29) | 11 | 0 | Pafos"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Kerim Alajbegović,kerim-alajbegovic,MF,Red Bull Salzburg,"( 2007-09-21 ) September 21, 2007 (aged 18)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Kerim Alajbegović | ( 2007-09-21 ) September 21, 2007 (aged 18) | 8 | 1 | Red Bull Salzburg"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Ermin Mahmić,ermin-mahmic,MF,Slovan Liberec,"( 2005-03-14 ) March 14, 2005 (aged 21)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Ermin Mahmić | ( 2005-03-14 ) March 14, 2005 (aged 21) | 0 | 0 | Slovan Liberec"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Edin Džeko ( captain ),edin-dzeko-captain,FW,Schalke 04,"( 1986-03-17 ) March 17, 1986 (aged 40)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Edin Džeko ( captain ) | ( 1986-03-17 ) March 17, 1986 (aged 40) | 148 | 73 | Schalke 04"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Ermedin Demirović,ermedin-demirovic,FW,VfB Stuttgart,"( 1998-03-25 ) March 25, 1998 (aged 28)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Ermedin Demirović | ( 1998-03-25 ) March 25, 1998 (aged 28) | 38 | 4 | VfB Stuttgart"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Samed Baždar,samed-bazdar,FW,Jagiellonia Białystok,"( 2004-01-31 ) January 31, 2004 (aged 22)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Samed Baždar | ( 2004-01-31 ) January 31, 2004 (aged 22) | 11 | 1 | Jagiellonia Białystok"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Haris Tabaković,haris-tabakovic,FW,Borussia Mönchengladbach,"( 1994-06-20 ) June 20, 1994 (aged 31)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Haris Tabaković | ( 1994-06-20 ) June 20, 1994 (aged 31) | 10 | 4 | Borussia Mönchengladbach"
Wikipedia,bosnia-and-herzegovina,Bosnia and Herzegovina,Jovo Lukić,jovo-lukic,FW,Universitatea Cluj,"( 1998-11-28 ) November 28, 1998 (aged 27)",Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Jovo Lukić | ( 1998-11-28 ) November 28, 1998 (aged 27) | 1 | 0 | Universitatea Cluj"
Wikipedia,qatar,Qatar,Meshaal Barsham,meshaal-barsham,GK,Al-Sadd,"( 1998-02-14 ) February 14, 1998 (aged 28)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Meshaal Barsham | ( 1998-02-14 ) February 14, 1998 (aged 28) | 52 | 0 | Al-Sadd"
Wikipedia,qatar,Qatar,Salah Zakaria,salah-zakaria,GK,Al-Duhail,"( 1999-04-24 ) April 24, 1999 (aged 27)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Salah Zakaria | ( 1999-04-24 ) April 24, 1999 (aged 27) | 8 | 0 | Al-Duhail"
Wikipedia,qatar,Qatar,Mahmud Abunada,mahmud-abunada,GK,Al-Rayyan,"( 2000-02-05 ) February 5, 2000 (aged 26)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Mahmud Abunada | ( 2000-02-05 ) February 5, 2000 (aged 26) | 3 | 0 | Al-Rayyan"
Wikipedia,qatar,Qatar,Shehab Ellethy,shehab-ellethy,GK,Al-Shahaniya,"( 2000-04-18 ) April 18, 2000 (aged 26)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Shehab Ellethy | ( 2000-04-18 ) April 18, 2000 (aged 26) | 1 | 0 | Al-Shahaniya"
Wikipedia,qatar,Qatar,Boualem Khoukhi,boualem-khoukhi,DF,Al-Sadd,"( 1990-07-09 ) July 9, 1990 (aged 35)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Boualem Khoukhi | ( 1990-07-09 ) July 9, 1990 (aged 35) | 114 | 20 | Al-Sadd"
Wikipedia,qatar,Qatar,Pedro Miguel,pedro-miguel,DF,Al-Sadd,"( 1990-08-06 ) August 6, 1990 (aged 35)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Pedro Miguel | ( 1990-08-06 ) August 6, 1990 (aged 35) | 97 | 3 | Al-Sadd"
Wikipedia,qatar,Qatar,Tarek Salman,tarek-salman,DF,Al-Sadd,"( 1997-12-05 ) December 5, 1997 (aged 28)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Tarek Salman | ( 1997-12-05 ) December 5, 1997 (aged 28) | 90 | 0 | Al-Sadd"
Wikipedia,qatar,Qatar,Bassam Al-Rawi,bassam-al-rawi,DF,Al-Duhail,"( 1997-12-16 ) December 16, 1997 (aged 28)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Bassam Al-Rawi | ( 1997-12-16 ) December 16, 1997 (aged 28) | 70 | 2 | Al-Duhail"
Wikipedia,qatar,Qatar,Homam Ahmed,homam-ahmed,DF,Cultural Leonesa,"( 1999-08-25 ) August 25, 1999 (aged 26)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Homam Ahmed | ( 1999-08-25 ) August 25, 1999 (aged 26) | 66 | 3 | Cultural Leonesa"
Wikipedia,qatar,Qatar,Lucas Mendes,lucas-mendes,DF,Al-Wakrah,"( 1990-07-03 ) July 3, 1990 (aged 35)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Lucas Mendes | ( 1990-07-03 ) July 3, 1990 (aged 35) | 24 | 1 | Al-Wakrah"
Wikipedia,qatar,Qatar,Sultan Al-Brake,sultan-al-brake,DF,Al-Duhail,"( 1996-04-07 ) April 7, 1996 (aged 30)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Sultan Al-Brake | ( 1996-04-07 ) April 7, 1996 (aged 30) | 16 | 0 | Al-Duhail"
Wikipedia,qatar,Qatar,Al-Hashmi Al-Hussain,al-hashmi-al-hussain,DF,Al-Arabi,"( 2003-08-15 ) August 15, 2003 (aged 22)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Al-Hashmi Al-Hussain | ( 2003-08-15 ) August 15, 2003 (aged 22) | 6 | 0 | Al-Arabi"
Wikipedia,qatar,Qatar,Ayoub Al-Oui,ayoub-al-oui,DF,Al-Gharafa,"( 2005-03-11 ) March 11, 2005 (aged 21)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Ayoub Al-Oui | ( 2005-03-11 ) March 11, 2005 (aged 21) | 4 | 0 | Al-Gharafa"
Wikipedia,qatar,Qatar,Issa Laye,issa-laye,DF,Al-Arabi,"( 1997-12-22 ) December 22, 1997 (aged 28)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Issa Laye | ( 1997-12-22 ) December 22, 1997 (aged 28) | 2 | 0 | Al-Arabi"
Wikipedia,qatar,Qatar,Rayyan Al-Ali,rayyan-al-ali,DF,Al-Gharafa,"( 2006-03-26 ) March 26, 2006 (aged 20)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Rayyan Al-Ali | ( 2006-03-26 ) March 26, 2006 (aged 20) | 0 | 0 | Al-Gharafa"
Wikipedia,qatar,Qatar,Niall Mason,niall-mason,DF,Qatar SC,"( 1997-01-10 ) January 10, 1997 (aged 29)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Niall Mason | ( 1997-01-10 ) January 10, 1997 (aged 29) | 0 | 0 | Qatar SC"
Wikipedia,qatar,Qatar,Abdulaziz Hatem,abdulaziz-hatem,MF,Al-Rayyan,"( 1990-10-28 ) October 28, 1990 (aged 35)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Abdulaziz Hatem | ( 1990-10-28 ) October 28, 1990 (aged 35) | 116 | 11 | Al-Rayyan"
Wikipedia,qatar,Qatar,Karim Boudiaf,karim-boudiaf,MF,Al-Duhail,"( 1990-09-16 ) September 16, 1990 (aged 35)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Karim Boudiaf | ( 1990-09-16 ) September 16, 1990 (aged 35) | 116 | 5 | Al-Duhail"
Wikipedia,qatar,Qatar,Assim Madibo,assim-madibo,MF,Al-Wakrah,"( 1996-10-22 ) October 22, 1996 (aged 29)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Assim Madibo | ( 1996-10-22 ) October 22, 1996 (aged 29) | 49 | 0 | Al-Wakrah"
Wikipedia,qatar,Qatar,Mohammed Waad,mohammed-waad,MF,Al-Shamal,"( 1999-09-18 ) September 18, 1999 (aged 26)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Mohammed Waad | ( 1999-09-18 ) September 18, 1999 (aged 26) | 49 | 0 | Al-Shamal"
Wikipedia,qatar,Qatar,Ahmed Fathy,ahmed-fathy,MF,Al-Arabi,"( 1993-01-25 ) January 25, 1993 (aged 33)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Ahmed Fathy | ( 1993-01-25 ) January 25, 1993 (aged 33) | 46 | 0 | Al-Arabi"
Wikipedia,qatar,Qatar,Jassem Gaber,jassem-gaber,MF,Al-Rayyan,"( 2002-02-20 ) February 20, 2002 (aged 24)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Jassem Gaber | ( 2002-02-20 ) February 20, 2002 (aged 24) | 31 | 1 | Al-Rayyan"
Wikipedia,qatar,Qatar,Mohamed Al-Mannai,mohamed-al-mannai,MF,Al-Shamal,"( 2003-10-30 ) October 30, 2003 (aged 22)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Mohamed Al-Mannai | ( 2003-10-30 ) October 30, 2003 (aged 22) | 8 | 0 | Al-Shamal"
Wikipedia,qatar,Qatar,Tahsin Jamshid,tahsin-jamshid,MF,Al-Duhail,"( 2006-06-16 ) June 16, 2006 (aged 19)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Tahsin Jamshid | ( 2006-06-16 ) June 16, 2006 (aged 19) | 1 | 0 | Al-Duhail"
Wikipedia,qatar,Qatar,Hassan Al-Haydos ( captain ),hassan-al-haydos-captain,FW,Al-Sadd,"( 1990-12-11 ) December 11, 1990 (aged 35)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Hassan Al-Haydos ( captain ) | ( 1990-12-11 ) December 11, 1990 (aged 35) | 184 | 41 | Al-Sadd"
Wikipedia,qatar,Qatar,Sebastián Soria,sebastian-soria,FW,Qatar SC,"( 1983-11-08 ) November 8, 1983 (aged 42)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Sebastián Soria | ( 1983-11-08 ) November 8, 1983 (aged 42) | 124 | 39 | Qatar SC"
Wikipedia,qatar,Qatar,Akram Afif,akram-afif,FW,Al-Sadd,"( 1996-11-18 ) November 18, 1996 (aged 29)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Akram Afif | ( 1996-11-18 ) November 18, 1996 (aged 29) | 123 | 39 | Al-Sadd"
Wikipedia,qatar,Qatar,Almoez Ali,almoez-ali,FW,Al-Duhail,"( 1996-08-19 ) August 19, 1996 (aged 29)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Almoez Ali | ( 1996-08-19 ) August 19, 1996 (aged 29) | 114 | 55 | Al-Duhail"
Wikipedia,qatar,Qatar,Mohammed Muntari,mohammed-muntari,FW,Al-Gharafa,"( 1993-12-20 ) December 20, 1993 (aged 32)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Mohammed Muntari | ( 1993-12-20 ) December 20, 1993 (aged 32) | 67 | 16 | Al-Gharafa"
Wikipedia,qatar,Qatar,Ahmed Alaaeldin,ahmed-alaaeldin,FW,Al-Rayyan,"( 1993-01-31 ) January 31, 1993 (aged 33)",Qatar,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Ahmed Alaaeldin | ( 1993-01-31 ) January 31, 1993 (aged 33) | 66 | 9 | Al-Rayyan"
